"ID","REFERENCE","INVOICE_DATE","ORDER_ID","AMOUNT","DESCRIPTION","STATUS","HOLD_REASON"
8440,INV_PO006.2,2022-04-18 00:00:00.000,667,4300,Second delivery,Paid,
8441,INV_PO006.2,2022-04-18 00:00:00.000,170,4300,Second delivery,Paid,
8442,INV_PO006.2,2022-04-18 00:00:00.000,352,4300,Second delivery,Paid,
8443,INV_PO006.2,2022-04-18 00:00:00.000,1527,4300,Second delivery,Paid,
8444,INV_PO006.2,2022-04-18 00:00:00.000,1612,4300,Second delivery,Paid,
8445,INV_PO006.2,2022-04-18 00:00:00.000,806,4300,Second delivery,Paid,
8446,INV_PO006.2,2022-04-18 00:00:00.000,902,4300,Second delivery,Paid,
8447,INV_PO006.2,2022-04-18 00:00:00.000,972,4300,Second delivery,Paid,
8448,INV_PO006.2,2022-04-18 00:00:00.000,1031,4300,Second delivery,Paid,
8449,INV_PO006.2,2022-04-18 00:00:00.000,1047,4300,Second delivery,Paid,
8450,INV_PO006.2,2022-04-18 00:00:00.000,1850,4300,Second delivery,Paid,
8451,INV_PO006.2,2022-04-18 00:00:00.000,2039,4300,Second delivery,Paid,
8452,,,356,,,,
8453,,,1623,,,,
8666,INV_PO014.2,2022-10-15 00:00:00.000,2080,3550,Invoice payment SN#002,Pending,
8667,INV_PO014.2,2022-10-15 00:00:00.000,2082,3550,Invoice payment SN#002,Pending,
8668,INV_PO014.2,2022-10-15 00:00:00.000,1643,3550,Invoice payment SN#002,Pending,
8669,INV_PO014.2,2022-10-15 00:00:00.000,1723,3550,Invoice payment SN#002,Pending,
8670,INV_PO014.1,2022-10-03 00:00:00.000,498,,Invoice payment SN#001,Paid,
8671,INV_PO014.1,2022-10-03 00:00:00.000,530,,Invoice payment SN#001,Paid,
8672,INV_PO014.1,2022-10-03 00:00:00.000,568,,Invoice payment SN#001,Paid,
8673,INV_PO014.1,2022-10-03 00:00:00.000,576,,Invoice payment SN#001,Paid,
8674,INV_PO014.1,2022-10-03 00:00:00.000,389,,Invoice payment SN#001,Paid,
8675,INV_PO014.1,2022-10-03 00:00:00.000,419,,Invoice payment SN#001,Paid,
8676,INV_PO014.1,2022-10-03 00:00:00.000,880,,Invoice payment SN#001,Paid,
8677,INV_PO014.1,2022-10-03 00:00:00.000,995,,Invoice payment SN#001,Paid,
8678,INV_PO014.1,2022-10-03 00:00:00.000,1196,,Invoice payment SN#001,Paid,
8679,INV_PO014.1,2022-10-03 00:00:00.000,1259,,Invoice payment SN#001,Paid,
8680,INV_PO014.1,2022-10-03 00:00:00.000,1344,,Invoice payment SN#001,Paid,
8681,INV_PO014.1,2022-10-03 00:00:00.000,1810,,Invoice payment SN#001,Paid,
8682,INV_PO014.1,2022-10-03 00:00:00.000,1894,,Invoice payment SN#001,Paid,
8683,INV_PO014.1,2022-10-03 00:00:00.000,2067,,Invoice payment SN#001,Paid,
8684,INV_PO014.3,2022-10-27 00:00:00.000,495,5300,Invoice payment SN#003,Paid,
8685,INV_PO014.3,2022-10-27 00:00:00.000,534,5300,Invoice payment SN#003,Paid,
8686,INV_PO014.3,2022-10-27 00:00:00.000,577,5300,Invoice payment SN#003,Paid,
8687,INV_PO014.3,2022-10-27 00:00:00.000,581,5300,Invoice payment SN#003,Paid,
8688,INV_PO014.3,2022-10-27 00:00:00.000,687,5300,Invoice payment SN#003,Paid,
8689,INV_PO014.3,2022-10-27 00:00:00.000,688,5300,Invoice payment SN#003,Paid,
8690,INV_PO014.3,2022-10-27 00:00:00.000,1816,5300,Invoice payment SN#003,Paid,
8691,INV_PO014.3,2022-10-27 00:00:00.000,1901,5300,Invoice payment SN#003,Paid,
8692,INV_PO014.3,2022-10-27 00:00:00.000,2162,5300,Invoice payment SN#003,Paid,
8693,INV_PO014.3,2022-10-27 00:00:00.000,495,12125,Invoice payment SN#003,Paid,
8694,INV_PO014.3,2022-10-27 00:00:00.000,499,12125,Invoice payment SN#003,Paid,
8695,INV_PO014.3,2022-10-27 00:00:00.000,533,12125,Invoice payment SN#003,Paid,
8696,INV_PO014.3,2022-10-27 00:00:00.000,536,12125,Invoice payment SN#003,Paid,
8697,INV_PO014.3,2022-10-27 00:00:00.000,579,12125,Invoice payment SN#003,Paid,
8698,INV_PO014.3,2022-10-27 00:00:00.000,582,12125,Invoice payment SN#003,Paid,
8699,INV_PO014.3,2022-10-27 00:00:00.000,324,12125,Invoice payment SN#003,Paid,
8700,INV_PO014.3,2022-10-27 00:00:00.000,363,12125,Invoice payment SN#003,Paid,
8701,INV_PO014.3,2022-10-27 00:00:00.000,1561,12125,Invoice payment SN#003,Paid,
8702,INV_PO014.3,2022-10-27 00:00:00.000,726,12125,Invoice payment SN#003,Paid,
8703,INV_PO014.3,2022-10-27 00:00:00.000,776,12125,Invoice payment SN#003,Paid,
8704,INV_PO014.3,2022-10-27 00:00:00.000,777,12125,Invoice payment SN#003,Paid,
8705,INV_PO014.3,2022-10-27 00:00:00.000,940,12125,Invoice payment SN#003,Paid,
8706,INV_PO014.3,2022-10-27 00:00:00.000,1001,12125,Invoice payment SN#003,Paid,
8707,INV_PO014.3,2022-10-27 00:00:00.000,1132,12125,Invoice payment SN#003,Paid,
8708,INV_PO014.3,2022-10-27 00:00:00.000,1200,12125,Invoice payment SN#003,Paid,
8709,INV_PO014.3,2022-10-27 00:00:00.000,1265,12125,Invoice payment SN#003,Paid,
8710,INV_PO014.3,2022-10-27 00:00:00.000,1345,12125,Invoice payment SN#003,Paid,
8711,INV_PO014.3,2022-10-27 00:00:00.000,1413,12125,Invoice payment SN#003,Paid,
8712,INV_PO014.3,2022-10-27 00:00:00.000,1481,12125,Invoice payment SN#003,Paid,
8713,INV_PO014.3,2022-10-27 00:00:00.000,1482,12125,Invoice payment SN#003,Paid,
8714,INV_PO014.3,2022-10-27 00:00:00.000,1818,12125,Invoice payment SN#003,Paid,
8715,INV_PO014.3,2022-10-27 00:00:00.000,1986,12125,Invoice payment SN#003,Paid,
8716,INV_PO014.3,2022-10-27 00:00:00.000,2086,12125,Invoice payment SN#003,Paid,
8717,INV_PO014.3,2022-10-27 00:00:00.000,2087,12125,Invoice payment SN#003,Paid,
8718,INV_PO014.3,2022-10-27 00:00:00.000,2162,12125,Invoice payment SN#003,Paid,
8719,INV_PO014.3,2022-10-27 00:00:00.000,1724,12125,Invoice payment SN#003,Paid,
8720,INV_PO014.1,2022-10-03 00:00:00.000,495,72500,Invoice payment SN#001,Pending,
8721,INV_PO014.1,2022-10-03 00:00:00.000,581,72500,Invoice payment SN#001,Pending,
8722,INV_PO014.1,2022-10-03 00:00:00.000,625,72500,Invoice payment SN#001,Pending,
8723,INV_PO014.1,2022-10-03 00:00:00.000,626,72500,Invoice payment SN#001,Pending,
8724,INV_PO014.1,2022-10-03 00:00:00.000,687,72500,Invoice payment SN#001,Pending,
8725,INV_PO014.1,2022-10-03 00:00:00.000,688,72500,Invoice payment SN#001,Pending,
8726,INV_PO014.1,2022-10-03 00:00:00.000,1541,72500,Invoice payment SN#001,Pending,
8727,INV_PO014.1,2022-10-03 00:00:00.000,884,72500,Invoice payment SN#001,Pending,
8728,INV_PO014.1,2022-10-03 00:00:00.000,997,72500,Invoice payment SN#001,Pending,
8729,INV_PO014.1,2022-10-03 00:00:00.000,1003,72500,Invoice payment SN#001,Pending,
8730,INV_PO014.1,2022-10-03 00:00:00.000,1413,72500,Invoice payment SN#001,Pending,
8731,INV_PO014.1,2022-10-03 00:00:00.000,1415,72500,Invoice payment SN#001,Pending,
8732,INV_PO014.1,2022-10-03 00:00:00.000,1480,72500,Invoice payment SN#001,Pending,
8733,INV_PO014.1,2022-10-03 00:00:00.000,1883,72500,Invoice payment SN#001,Pending,
8734,INV_PO014.1,2022-10-03 00:00:00.000,1999,72500,Invoice payment SN#001,Pending,
8735,,,533,,,,
8736,,,579,,,,
8737,,,148,,,,
8738,,,162,,,,
8739,,,247,,,,
8740,,,265,,,,
8741,,,324,,,,
8742,,,1558,,,,
8743,,,1563,,,,
8744,,,1565,,,,
8745,,,937,,,,
8746,,,997,,,,
8747,,,1001,,,,
8748,,,1002,,,,
8749,,,1250,,,,
8750,,,1263,,,,
8751,,,1813,,,,
8752,,,1816,,,,
8753,,,1818,,,,
8754,,,1986,,,,
8755,,,2084,,,,
8756,,,2087,,,,
8757,,,501,,,,
8758,,,584,,,,
8759,,,248,,,,
8760,,,300,,,,
8761,,,391,,,,
8762,,,729,,,,
8763,,,840,,,,
8764,,,1004,,,,
8765,,,1902,,,,
8766,INV_PO001,2022-02-28 00:00:00.000,502,,Part payment for vehicle spare parts,Paid,
8767,INV_PO001,2022-02-28 00:00:00.000,182,,Part payment for vehicle spare parts,Paid,
8768,INV_PO001,2022-02-28 00:00:00.000,422,,Part payment for vehicle spare parts,Paid,
8769,INV_PO001,2022-02-28 00:00:00.000,889,,Part payment for vehicle spare parts,Paid,
8770,INV_PO001,2022-02-28 00:00:00.000,1006,,Part payment for vehicle spare parts,Paid,
8771,INV_PO001,2022-02-28 00:00:00.000,423,600,Part payment for vehicle spare parts,Paid,
8772,INV_PO001,2022-02-28 00:00:00.000,466,600,Part payment for vehicle spare parts,Paid,
8773,INV_PO002.1,2022-03-01 00:00:00.000,1137,100000,Part payment for purchase of car,Paid,
8774,INV_PO002.1,2022-03-01 00:00:00.000,1421,100000,Part payment for purchase of car,Paid,
8775,INV_PO002.1,2022-03-01 00:00:00.000,1485,100000,Part payment for purchase of car,Paid,
8776,INV_PO002.1,2022-03-01 00:00:00.000,2095,100000,Part payment for purchase of car,Paid,
8777,,,303,,,,
8778,,,1487,,,,
8779,,,1733,,,,
8780,INV_PO003.1,2022-03-22 00:00:00.000,392,,Purchase of screens.,Paid,
8781,INV_PO003.1,2022-03-22 00:00:00.000,1488,,Purchase of screens.,Paid,
8782,INV_PO003.1,2022-03-22 00:00:00.000,1826,,Purchase of screens.,Paid,
8783,INV_PO003.1,2022-03-22 00:00:00.000,1647,,Purchase of screens.,Paid,
8784,INV_PO003.1,2022-03-22 00:00:00.000,637,20300,Purchase of screens.,Paid,
8785,INV_PO003.1,2022-03-22 00:00:00.000,949,20300,Purchase of screens.,Paid,
8786,INV_PO003.1,2022-03-22 00:00:00.000,2103,5000,Purchase of screens.,Paid,
8787,INV_PO001,2022-02-28 00:00:00.000,368,,Part payment for vehicle spare parts,Paid,
8788,INV_PO001,2022-02-28 00:00:00.000,1576,,Part payment for vehicle spare parts,Paid,
8789,INV_PO001,2022-02-28 00:00:00.000,847,,Part payment for vehicle spare parts,Paid,
8790,INV_PO001,2022-02-28 00:00:00.000,1275,,Part payment for vehicle spare parts,Paid,
8791,INV_PO001,2022-02-28 00:00:00.000,1276,,Part payment for vehicle spare parts,Paid,
8792,,,426,,,,
8793,,,1577,,,,
8794,,,1652,,,,
8795,,,1653,,,,
8796,INV_PO004,2022-02-15 00:00:00.000,305,,Payment for pen,Paid,
8797,INV_PO004,2022-02-15 00:00:00.000,1144,,Payment for pencil,Paid,
8798,INV_PO004,2022-02-15 00:00:00.000,1918,,Payment for pencil,Paid,
8799,INV_PO001,2022-02-28 00:00:00.000,394,800,Part payment for vehicle spare parts,Paid,
8800,INV_PO001,2022-02-28 00:00:00.000,1015,800,Part payment for vehicle spare parts,Paid,
8801,INV_PO001,2022-02-28 00:00:00.000,1210,800,Part payment for vehicle spare parts,Paid,
8802,INV_PO001,2022-02-28 00:00:00.000,1830,800,Part payment for vehicle spare parts,Paid,
8803,INV_PO002.2,2022-05-02 00:00:00.000,1137,,Part payment for purchase of car,Paid,
8804,,,1278,,,,
8805,,,2180,,,,
8806,INV_PO005.1,2022-05-18 00:00:00.000,543,,,Pending,Damaged magazine
8807,INV_PO005.1,2022-05-18 00:00:00.000,1832,,,Pending,Damaged magazine
8808,INV_PO005.1,2022-05-18 00:00:00.000,2181,,,Pending,Damaged magazine
8809,INV_PO005.1,2022-05-18 00:00:00.000,1661,,,Pending,Damaged magazine
8810,INV_PO005.1,2022-05-18 00:00:00.000,473,5000,,Paid,
8811,INV_PO005.1,2022-05-18 00:00:00.000,1017,5000,,Paid,
8812,INV_PO003.2,2022-05-15 00:00:00.000,644,,Final payment for purchase of screens.,Paid,
8813,INV_PO003.2,2022-05-15 00:00:00.000,215,,Final payment for purchase of screens.,Paid,
8814,INV_PO003.2,2022-05-15 00:00:00.000,1583,,Final payment for purchase of screens.,Paid,
8815,INV_PO003.2,2022-05-15 00:00:00.000,901,,Final payment for purchase of screens.,Paid,
8816,INV_PO003.2,2022-05-15 00:00:00.000,1742,,Final payment for purchase of screens.,Paid,
8817,INV_PO003.2,2022-05-15 00:00:00.000,2015,,Final payment for purchase of screens.,Paid,
8818,INV_PO002.3,2022-08-05 00:00:00.000,183,249000,Final payment for purchase of car,Pending,
8819,INV_PO002.3,2022-08-05 00:00:00.000,1422,249000,Final payment for purchase of car,Pending,
8820,INV_PO002.3,2022-08-05 00:00:00.000,2095,249000,Final payment for purchase of car,Pending,
8821,INV_PO005.2,2022-06-22 00:00:00.000,216,8000,,Paid,
8822,INV_PO005.2,2022-06-22 00:00:00.000,338,,,Paid,
8823,INV_PO005.2,2022-06-22 00:00:00.000,1079,,,Paid,
8824,INV_PO005.2,2022-06-22 00:00:00.000,1835,,,Paid,
8825,INV_PO001.1,2022-04-04 00:00:00.000,738,3000,Final payment for vehicle spare parts,Paid,
8826,INV_PO001.1,2022-04-04 00:00:00.000,432,1100,Final payment for vehicle spare parts,Paid,
8827,,,1288,,,,
8828,,,1503,,,,
8829,INV_PO006.1,2022-03-22 00:00:00.000,558,24300,First delivery,Paid,
8830,INV_PO006.1,2022-03-22 00:00:00.000,651,24300,First delivery,Paid,
8831,INV_PO006.1,2022-03-22 00:00:00.000,160,24300,First delivery,Paid,
8832,INV_PO006.1,2022-03-22 00:00:00.000,178,24300,First delivery,Paid,
8833,INV_PO006.1,2022-03-22 00:00:00.000,276,24300,First delivery,Paid,
8834,INV_PO006.1,2022-03-22 00:00:00.000,341,24300,First delivery,Paid,
8835,INV_PO006.1,2022-03-22 00:00:00.000,444,24300,First delivery,Paid,
8836,INV_PO006.1,2022-03-22 00:00:00.000,480,24300,First delivery,Paid,
8837,INV_PO006.1,2022-03-22 00:00:00.000,1511,24300,First delivery,Paid,
8838,INV_PO006.1,2022-03-22 00:00:00.000,852,24300,First delivery,Paid,
8839,INV_PO006.1,2022-03-22 00:00:00.000,1105,24300,First delivery,Paid,
8840,INV_PO006.1,2022-03-22 00:00:00.000,1107,24300,First delivery,Paid,
8841,INV_PO006.1,2022-03-22 00:00:00.000,1375,24300,First delivery,Paid,
8842,INV_PO006.1,2022-03-22 00:00:00.000,1435,24300,First delivery,Paid,
8843,INV_PO006.1,2022-03-22 00:00:00.000,1749,24300,First delivery,Paid,
8844,INV_PO006.1,2022-03-22 00:00:00.000,1946,24300,First delivery,Paid,
8845,INV_PO006.1,2022-03-22 00:00:00.000,2111,24300,First delivery,Paid,
8846,,,342,,,,
8847,,,1932,,,,
8848,,,373,,,,
8849,,,1506,,,,
8850,,,1751,,,,
8851,INV_PO008.1,2022-08-02 00:00:00.000,479,25000,Computer oders invoice - 1,Paid,
8852,INV_PO008.1,2022-08-02 00:00:00.000,1513,25000,Computer oders invoice - 1,Paid,
8853,INV_PO008.1,2022-08-02 00:00:00.000,1602,25000,Computer oders invoice - 1,Paid,
8854,INV_PO008.1,2022-08-02 00:00:00.000,1229,25000,Computer oders invoice - 1,Paid,
8855,INV_PO008.1,2022-08-02 00:00:00.000,1944,25000,Computer oders invoice - 1,Paid,
8856,INV_PO009.1,2022-08-24 00:00:00.000,702,,Security vests,Paid,
8857,INV_PO009.1,2022-08-24 00:00:00.000,2114,,Security vests,Paid,
8858,,,703,,,,
8859,,,374,,,,
8860,,,960,,,,
8861,INV_PO010.1,2022-08-15 00:00:00.000,1219,,Electronic spare parts - Inv 1,Paid,
8862,INV_PO010.1,2022-08-15 00:00:00.000,1843,,Electronic spare parts - Inv 1,Paid,
8863,INV_PO010.1,2022-08-15 00:00:00.000,2030,,Electronic spare parts - Inv 1,Paid,
8864,INV_PO010.1,2022-09-02 00:00:00.000,478,28000,Electronic spare parts - Inv 2,Paid,
8865,INV_PO010.1,2022-09-02 00:00:00.000,1158,28000,Electronic spare parts - Inv 2,Paid,
8866,INV_PO010.1,2022-09-02 00:00:00.000,1370,28000,Electronic spare parts - Inv 2,Paid,
8867,INV_PO010.1,2022-09-02 00:00:00.000,1845,28000,Electronic spare parts - Inv 2,Paid,
8868,INV_PO010.1,2022-09-02 00:00:00.000,1846,28000,Electronic spare parts - Inv 2,Paid,
8869,INV_PO010.1,2022-09-02 00:00:00.000,856,18200,Electronic spare parts - Inv 2,Paid,
8870,INV_PO010.1,2022-09-02 00:00:00.000,1937,18200,Electronic spare parts - Inv 2,Paid,
8871,INV_PO010.1,2022-08-15 00:00:00.000,800,21000,Electronic spare parts - Inv 1,Paid,
8872,INV_PO010.1,2022-08-15 00:00:00.000,2117,21000,Electronic spare parts - Inv 1,Paid,
8873,,,1299,,,,
8874,,,1943,,,,
8875,INV_PO011.1,2022-09-18 00:00:00.000,172,,Stationeries,Paid,
8876,INV_PO011.1,2022-09-18 00:00:00.000,1028,,Stationeries,Paid,
8877,INV_PO008.2,2022-08-28 00:00:00.000,1160,,Computer oders invoice - 2,Paid,
8878,INV_PO008.2,2022-08-28 00:00:00.000,1676,,Computer oders invoice - 2,Paid,
8879,INV_PO008.2,2022-08-28 00:00:00.000,606,23000,Computer oders invoice - 2,Paid,
8880,INV_PO008.2,2022-08-28 00:00:00.000,278,23000,Computer oders invoice - 2,Paid,
8881,INV_PO008.2,2022-08-28 00:00:00.000,479,23000,Computer oders invoice - 2,Paid,
8882,INV_PO008.2,2022-08-28 00:00:00.000,803,23000,Computer oders invoice - 2,Paid,
8883,INV_PO006.3,2022-05-21 00:00:00.000,482,,Third delivery,Paid,
8884,INV_PO006.3,2022-05-21 00:00:00.000,558,,Third delivery,Paid,
8885,INV_PO006.3,2022-05-21 00:00:00.000,1612,,Third delivery,Paid,
8886,INV_PO006.3,2022-05-21 00:00:00.000,746,,Third delivery,Paid,
8887,INV_PO006.3,2022-05-21 00:00:00.000,852,,Third delivery,Paid,
8888,INV_PO006.3,2022-05-21 00:00:00.000,962,,Third delivery,Paid,
8889,INV_PO006.3,2022-05-21 00:00:00.000,1031,,Third delivery,Paid,
8890,INV_PO006.3,2022-05-21 00:00:00.000,1047,,Third delivery,Paid,
8891,INV_PO006.3,2022-05-21 00:00:00.000,1084,,Third delivery,Paid,
8892,INV_PO006.3,2022-05-21 00:00:00.000,1105,,Third delivery,Paid,
8893,INV_PO006.3,2022-05-21 00:00:00.000,1177,,Third delivery,Paid,
8894,INV_PO006.3,2022-05-21 00:00:00.000,1305,,Third delivery,Paid,
8895,INV_PO006.3,2022-05-21 00:00:00.000,1854,,Third delivery,Paid,
8896,INV_PO006.3,2022-05-21 00:00:00.000,1945,,Third delivery,Paid,
8897,INV_PO006.3,2022-05-21 00:00:00.000,1963,,Third delivery,Paid,
8898,INV_PO011.1,2022-09-18 00:00:00.000,552,40000,Stationeries,Paid,
8899,INV_PO011.1,2022-09-18 00:00:00.000,174,40000,Stationeries,Paid,
8900,INV_PO011.1,2022-09-18 00:00:00.000,277,40000,Stationeries,Paid,
8901,INV_PO011.1,2022-09-18 00:00:00.000,747,40000,Stationeries,Paid,
8902,INV_PO011.1,2022-09-18 00:00:00.000,1091,40000,Stationeries,Paid,
8903,,,1227,,,,
8904,,,1303,,,,
8905,,,1442,,,,
8906,,,1679,,,,
8907,INV_PO012.1,2022-08-07 00:00:00.000,279,,Vehicle spare parts - Part Pay 1,Paid,
8908,INV_PO012.1,2022-08-07 00:00:00.000,403,,Vehicle spare parts - Part Pay 1,Paid,
8909,INV_PO012.1,2022-08-07 00:00:00.000,1515,,Vehicle spare parts - Part Pay 1,Paid,
8910,INV_PO012.1,2022-08-07 00:00:00.000,1600,,Vehicle spare parts - Part Pay 1,Paid,
8911,INV_PO012.1,2022-08-07 00:00:00.000,807,,Vehicle spare parts - Part Pay 1,Paid,
8912,INV_PO012.1,2022-08-07 00:00:00.000,965,,Vehicle spare parts - Part Pay 1,Paid,
8913,INV_PO012.1,2022-08-07 00:00:00.000,1030,,Vehicle spare parts - Part Pay 1,Paid,
8914,INV_PO012.1,2022-08-07 00:00:00.000,1378,,Vehicle spare parts - Part Pay 1,Paid,
8915,INV_PO012.1,2022-08-07 00:00:00.000,1446,,Vehicle spare parts - Part Pay 1,Paid,
8916,INV_PO012.1,2022-08-07 00:00:00.000,1857,,Vehicle spare parts - Part Pay 1,Paid,
8917,INV_PO012.1,2022-08-07 00:00:00.000,1948,,Vehicle spare parts - Part Pay 1,Paid,
8918,INV_PO012.1,2022-08-07 00:00:00.000,2123,,Vehicle spare parts - Part Pay 1,Paid,
8919,INV_PO012.1,2022-08-07 00:00:00.000,2124,,Vehicle spare parts - Part Pay 1,Paid,
8920,INV_PO006.4,2022-06-17 00:00:00.000,482,50200,Fourth delivery,Paid,
8921,INV_PO006.4,2022-06-17 00:00:00.000,1527,50200,Fourth delivery,Paid,
8922,INV_PO006.4,2022-06-17 00:00:00.000,746,50200,Fourth delivery,Paid,
8923,INV_PO006.4,2022-06-17 00:00:00.000,902,50200,Fourth delivery,Paid,
8924,INV_PO006.4,2022-06-17 00:00:00.000,924,50200,Fourth delivery,Paid,
8925,INV_PO006.4,2022-06-17 00:00:00.000,972,50200,Fourth delivery,Paid,
8926,INV_PO006.4,2022-06-17 00:00:00.000,1047,50200,Fourth delivery,Paid,
8927,INV_PO006.4,2022-06-17 00:00:00.000,1084,50200,Fourth delivery,Paid,
8928,INV_PO006.4,2022-06-17 00:00:00.000,1375,50200,Fourth delivery,Paid,
8929,INV_PO006.4,2022-06-17 00:00:00.000,1504,50200,Fourth delivery,Paid,
8930,INV_PO006.4,2022-06-17 00:00:00.000,1970,50200,Fourth delivery,Paid,
8931,INV_PO006.4,2022-06-17 00:00:00.000,2189,50200,Fourth delivery,Paid,
8932,INV_PO006.4,2022-06-17 00:00:00.000,1670,50200,Fourth delivery,Paid,
8933,INV_PO008.2,2022-08-28 00:00:00.000,857,,Vehicle spare parts - Part Pay 2,Paid,
8934,INV_PO008.2,2022-08-28 00:00:00.000,964,,Vehicle spare parts - Part Pay 2,Paid,
8935,INV_PO008.2,2022-08-28 00:00:00.000,1032,,Vehicle spare parts - Part Pay 2,Paid,
8936,INV_PO012.2,2022-09-04 00:00:00.000,554,40000,Vehicle spare parts - Part Pay 2,Paid,
8937,INV_PO012.2,2022-09-04 00:00:00.000,221,40000,Vehicle spare parts - Part Pay 2,Paid,
8938,INV_PO012.2,2022-09-04 00:00:00.000,403,40000,Vehicle spare parts - Part Pay 2,Paid,
8939,INV_PO012.2,2022-09-04 00:00:00.000,1515,40000,Vehicle spare parts - Part Pay 2,Paid,
8940,INV_PO012.2,2022-09-04 00:00:00.000,861,40000,Vehicle spare parts - Part Pay 2,Paid,
8941,INV_PO012.2,2022-09-04 00:00:00.000,1444,40000,Vehicle spare parts - Part Pay 2,Paid,
8942,INV_PO012.2,2022-09-04 00:00:00.000,1857,40000,Vehicle spare parts - Part Pay 2,Paid,
8943,INV_PO012.2,2022-09-04 00:00:00.000,1858,40000,Vehicle spare parts - Part Pay 2,Paid,
8944,INV_PO012.2,2022-09-04 00:00:00.000,2042,40000,Vehicle spare parts - Part Pay 2,Paid,
8945,INV_PO012.1,2022-08-07 00:00:00.000,607,37800,Vehicle spare parts - Part Pay 1,Paid,
8946,INV_PO012.1,2022-08-07 00:00:00.000,707,37800,Vehicle spare parts - Part Pay 1,Paid,
8947,INV_PO012.1,2022-08-07 00:00:00.000,206,37800,Vehicle spare parts - Part Pay 1,Paid,
8948,INV_PO012.1,2022-08-07 00:00:00.000,1518,37800,Vehicle spare parts - Part Pay 1,Paid,
8949,INV_PO012.1,2022-08-07 00:00:00.000,1603,37800,Vehicle spare parts - Part Pay 1,Paid,
8950,INV_PO012.1,2022-08-07 00:00:00.000,1605,37800,Vehicle spare parts - Part Pay 1,Paid,
8951,INV_PO012.1,2022-08-07 00:00:00.000,752,37800,Vehicle spare parts - Part Pay 1,Paid,
8952,INV_PO012.1,2022-08-07 00:00:00.000,912,37800,Vehicle spare parts - Part Pay 1,Paid,
8953,INV_PO012.1,2022-08-07 00:00:00.000,1310,37800,Vehicle spare parts - Part Pay 1,Paid,
8954,INV_PO012.1,2022-08-07 00:00:00.000,1952,37800,Vehicle spare parts - Part Pay 1,Paid,
8955,INV_PO012.1,2022-08-07 00:00:00.000,2045,37800,Vehicle spare parts - Part Pay 1,Paid,
8956,INV_PO012.1,2022-08-07 00:00:00.000,1685,37800,Vehicle spare parts - Part Pay 1,Paid,
8957,INV_PO012.2,2022-09-04 00:00:00.000,608,,Vehicle spare parts - Part Pay 2,Paid,
8958,INV_PO012.2,2022-09-04 00:00:00.000,1520,,Vehicle spare parts - Part Pay 2,Paid,
8959,INV_PO012.2,2022-09-04 00:00:00.000,1606,,Vehicle spare parts - Part Pay 2,Paid,
8960,INV_PO012.2,2022-09-04 00:00:00.000,809,,Vehicle spare parts - Part Pay 2,Paid,
8961,INV_PO012.2,2022-09-04 00:00:00.000,1035,,Vehicle spare parts - Part Pay 2,Paid,
8962,INV_PO012.2,2022-09-04 00:00:00.000,1308,,Vehicle spare parts - Part Pay 2,Paid,
8963,INV_PO012.2,2022-09-04 00:00:00.000,1764,,Vehicle spare parts - Part Pay 2,Paid,
8964,INV_PO012.2,2022-09-04 00:00:00.000,1767,,Vehicle spare parts - Part Pay 2,Paid,
8965,INV_PO012.3,2022-09-29 00:00:00.000,516,28000,Vehicle spare parts - Part Pay 3,Paid,
